CustomerID,Gender,SeniorCitizen,Age,Tenure,MonthlyCharges,TotalCharges,InternetService,Contract,PaymentMethod,TechSupport,OnlineSecurity,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Dependents,Complaints,SatisfactionScore,SupportTickets,UsageHours,DataConsumption,Churn
CUST-10168,Male,1,74,23,82.99,1879.89,DSL,One year,Electronic check,Yes,No,Yes,Yes,Yes,Yes,No,0,4,1,197.1,384.4,No
CUST-10169,Male,0,33,34,84.9,2892.2,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,Yes,No,1,3,1,168.6,310.6,Yes
CUST-10170,Female,0,27,15,22.11,302.43,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,1,4,0,93.4,207.0,Yes
CUST-10171,Female,0,50,53,86.74,4594.46,Fiber optic,Two year,Bank transfer (automatic),No,No,No,Yes,No,No phone service,No,0,4,2,307.1,634.8,No
CUST-10172,Male,0,53,17,82.42,1422.69,DSL,Two year,Electronic check,Yes,Yes,No,Yes,Yes,Yes,No,0,5,0,109.1,269.1,No
CUST-10173,Male,0,20,64,23.98,1510.55,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,1,2,0,26.2,41.5,No
CUST-10174,Female,0,22,61,59.39,3614.7,DSL,Month-to-month,Bank transfer (automatic),No,No,No,Yes,No,No phone service,No,0,4,1,167.8,211.4,No
CUST-10175,Female,0,29,57,116.83,6651.99,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,Yes,No,0,3,1,108.3,87.4,No
CUST-10176,Female,1,65,37,73.94,2727.52,Fiber optic,One year,Credit card (automatic),No,No,No,No,Yes,Yes,No,1,2,3,76.6,104.2,No
CUST-10177,Male,0,30,7,78.95,566.3,Fiber optic,Two year,Bank transfer (automatic),No,Yes,No,No,Yes,No,No,0,3,4,126.1,278.0,No
CUST-10178,Male,1,69,8,79.78,608.5,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,Yes,No,No,0,4,1,129.1,110.6,No
CUST-10179,Male,0,61,68,54.72,3737.76,DSL,Two year,Bank transfer (automatic),No,No,No,No,Yes,Yes,No,0,4,2,95.7,188.9,No
CUST-10180,Male,0,49,21,71.54,1522.68,Fiber optic,Month-to-month,Credit card (automatic),No,No,No,No,Yes,No,No,0,4,3,55.1,48.3,Yes
CUST-10181,Male,0,33,61,96.06,5855.55,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,No,No,0,4,1,14.3,23.0,No
CUST-10182,Male,0,49,29,105.39,3079.54,Fiber optic,Two year,Electronic check,No,No,Yes,Yes,Yes,Yes,No,1,2,3,171.9,260.9,Yes
CUST-10183,Female,0,62,25,60.55,1506.61,DSL,Month-to-month,Electronic check,No,No,Yes,No,Yes,Yes,Yes,0,4,1,62.2,148.8,Yes
CUST-10184,Male,0,54,58,56.87,3310.14,DSL,Month-to-month,Electronic check,No,No,Yes,No,Yes,No,No,0,3,1,186.3,250.3,No
CUST-10185,Male,0,53,14,52.07,722.31,DSL,One year,Electronic check,No,No,No,No,Yes,Yes,No,0,4,1,116.7,199.5,No
CUST-10186,Male,0,38,66,98.97,6504.29,Fiber optic,Month-to-month,Credit card (automatic),No,No,Yes,Yes,Yes,No,Yes,0,4,1,123.6,229.2,No
CUST-10187,Female,0,64,54,101.27,5443.59,Fiber optic,Month-to-month,Credit card (automatic),Yes,Yes,Yes,No,No,No phone service,No,1,2,1,157.1,203.1,No
CUST-10188,Male,0,29,67,81.83,5479.13,Fiber optic,Two year,Electronic check,Yes,No,No,No,Yes,No,Yes,0,4,0,103.6,126.5,No
CUST-10189,Male,1,69,30,75.84,2304.61,Fiber optic,One year,Bank transfer (automatic),No,No,No,No,Yes,Yes,Yes,1,3,2,181.4,233.4,Yes
CUST-10190,Female,0,38,18,71.15,1261.35,Fiber optic,Two year,Bank transfer (automatic),No,No,No,No,No,No phone service,Yes,1,2,0,100.3,102.1,Yes
CUST-10191,Male,0,60,54,62.07,3375.51,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,No,1,2,2,267.2,266.3,Yes
CUST-10192,Male,0,23,21,71.04,,Fiber optic,Month-to-month,Electronic check,No,No,No,No,No,No phone service,Yes,0,4,5,75.4,136.2,Yes
CUST-10193,Male,0,26,53,31.68,1673.62,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,3,2,72.9,70.8,No
CUST-10194,Male,0,18,16,92.19,1472.75,DSL,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No,0,4,1,66.7,75.3,No
CUST-10195,Male,0,29,28,102.05,2857.57,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,No,0,5,2,86.7,94.5,No
CUST-10196,Female,0,31,4,59.82,255.5,DSL,Month-to-month,Electronic check,No,Yes,No,No,Yes,No,No,0,5,0,200.5,207.6,No
CUST-10197,Female,0,23,55,53.59,2924.87,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,No,No,0,4,0,211.5,220.0,No
CUST-10198,Female,0,18,15,53.83,797.17,DSL,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,No,No,0,5,3,80.7,174.0,No
CUST-10199,Male,0,39,64,19.71,1241.68,No,Two year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,1,4,1,54.4,65.9,No
CUST-10200,Male,1,69,65,103.71,6763.85,Fiber optic,Two year,Mailed check,Yes,No,Yes,No,Yes,Yes,No,1,3,1,95.4,111.9,No
CUST-10201,Male,0,28,16,28.63,432.31,No,One year,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,1,113.4,115.6,No
CUST-10202,Female,0,20,20,102.09,2056.66,Fiber optic,One year,Electronic check,No,No,Yes,Yes,Yes,Yes,Yes,0,2,6,137.9,274.6,Yes
CUST-10203,Male,0,59,64,23.87,1524.06,No,Two year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,2,151.6,157.8,No
CUST-10204,Male,0,23,33,96.62,3201.34,Fiber optic,One year,Electronic check,Yes,No,No,Yes,No,No phone service,No,0,3,2,214.1,191.6,Yes
CUST-10205,Female,1,73,69,98.47,6817.82,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,Yes,No,0,3,1,51.2,127.8,Yes
CUST-10206,Male,0,37,69,54.52,3752.26,DSL,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,No,No,1,3,0,107.0,189.0,No
CUST-10207,Female,0,38,58,89.12,5152.58,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,Yes,No,No,Yes,No,No,0,3,1,119.5,237.5,No
CUST-10208,Female,1,65,39,103.14,4031.47,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,No,No,1,3,0,299.8,687.8,Yes
CUST-10209,Female,0,43,36,89.59,3255.09,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,Yes,Yes,No,0,4,3,128.8,103.6,Yes
CUST-10210,Male,0,48,68,68.89,4698.29,DSL,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,No,No,0,4,1,142.4,308.5,No
CUST-10211,Male,0,43,21,23.68,515.02,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,1,3,1,35.2,69.5,Yes
CUST-10212,Male,0,49,63,82.57,5209.7,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,Yes,No,0,5,0,105.3,143.8,Yes
CUST-10213,Male,0,27,6,27.91,159.55,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,2,1,247.2,221.5,Yes
CUST-10214,Male,1,73,24,78.14,1884.64,DSL,Month-to-month,Credit card (automatic),No,Yes,Yes,Yes,Yes,No,No,0,3,4,41.9,72.9,Yes
CUST-10215,Male,1,69,53,87.11,4594.54,Fiber optic,One year,Electronic check,Yes,No,No,Yes,Yes,No,No,0,4,0,226.2,299.1,No
CUST-10216,Male,0,40,50,97.16,4857.33,Fiber optic,Month-to-month,Credit card (automatic),No,No,Yes,Yes,Yes,No,No,0,4,0,150.2,129.7,No
CUST-10217,Female,0,45,12,41.04,496.86,DSL,Two year,Electronic check,No,No,No,No,Yes,No,Yes,0,4,4,85.3,203.7,No
CUST-10218,Male,0,47,56,74.15,4176.8,Fiber optic,Two year,Bank transfer (automatic),No,No,No,No,Yes,Yes,Yes,1,3,0,74.2,65.3,No
CUST-10219,Female,1,73,15,95.48,1457.38,Fiber optic,One year,Credit card (automatic),Yes,No,No,Yes,Yes,Yes,Yes,0,4,1,20.4,33.6,No
CUST-10220,Male,0,54,40,42.0,1653.61,DSL,One year,Mailed check,No,No,No,No,Yes,No,No,0,3,1,141.2,284.9,No
CUST-10221,Male,0,49,41,71.77,2950.48,DSL,Two year,Electronic check,Yes,No,Yes,No,Yes,Yes,No,1,1,5,33.0,55.6,Yes
CUST-10222,Male,0,51,69,88.48,6122.9,Fiber optic,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,Yes,No,0,3,0,119.4,295.2,No
CUST-10223,Female,0,58,69,21.59,1491.9,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,1,196.0,358.3,No
CUST-10224,Female,0,61,6,70.54,398.98,DSL,One year,Mailed check,Yes,No,No,Yes,Yes,Yes,Yes,0,3,2,130.5,234.1,Yes
CUST-10225,Female,0,39,67,68.6,4580.16,DSL,One year,Mailed check,No,No,No,Yes,Yes,Yes,Yes,0,4,0,25.3,47.4,No
CUST-10226,Female,0,48,33,18.27,591.73,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,5,1,101.8,249.9,Yes
CUST-10227,Male,0,24,43,91.07,3925.78,Fiber optic,Month-to-month,Mailed check,No,No,Yes,No,Yes,Yes,No,1,2,1,74.6,101.0,No
CUST-10228,Female,0,58,21,70.12,1446.45,DSL,One year,Mailed check,Yes,No,No,Yes,Yes,Yes,No,0,4,0,112.7,250.5,No
CUST-10229,Male,0,38,65,26.66,1735.88,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,1,41.6,39.4,No
CUST-10230,Male,1,68,17,74.02,1234.88,DSL,One year,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,No,Yes,1,2,1,147.3,282.4,Yes
CUST-10231,Female,0,37,8,69.65,550.91,DSL,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,Yes,Yes,0,4,0,67.4,119.9,No
CUST-10232,Female,0,60,64,111.48,7130.25,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,Yes,No,0,5,0,122.3,229.2,No
CUST-10233,Female,0,61,28,67.35,1882.91,DSL,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,No,No,0,4,1,216.7,336.8,No
CUST-10234,Female,0,64,13,84.53,,Fiber optic,Month-to-month,Mailed check,Yes,No,No,No,Yes,Yes,No,0,5,0,228.4,456.5,No
CUST-10235,Female,0,36,13,30.45,370.72,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,1,144.9,279.6,No
CUST-10236,Female,1,65,38,18.25,679.59,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,1,89.6,201.5,No
CUST-10237,Female,0,32,25,24.16,612.47,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,3,1,128.2,301.7,Yes
CUST-10238,Female,0,22,62,43.33,2713.07,DSL,Month-to-month,Electronic check,No,No,No,No,No,No phone service,No,0,4,2,70.0,80.6,No
CUST-10239,Male,0,28,23,88.51,2042.98,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,No,No,Yes,Yes,No,0,3,3,74.5,153.6,Yes
CUST-10240,Female,1,67,21,108.89,2309.69,Fiber optic,Two year,Credit card (automatic),Yes,No,Yes,Yes,Yes,No,No,1,3,2,57.2,98.7,No
CUST-10241,Female,0,46,54,19.19,1064.36,No,One year,Mailed check,No internet service,No internet service,No internet service,No internet service,No,No phone service,Yes,0,3,3,30.3,39.4,No
CUST-10242,Male,0,62,63,113.26,7158.41,Fiber optic,One year,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,No,0,3,0,29.6,33.3,No
CUST-10243,Female,0,21,30,87.59,2656.03,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,No,No,0,3,0,45.3,54.8,Yes
CUST-10244,Male,0,53,68,57.66,3937.5,DSL,One year,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,0,4,1,233.5,347.2,No
CUST-10245,Male,0,40,32,88.82,2865.47,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,No,Yes,No,Yes,No,No,0,4,1,57.2,92.9,Yes
CUST-10246,Female,1,73,24,57.45,1378.29,DSL,Two year,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,0,4,1,158.8,212.5,No
CUST-10247,Male,0,63,7,57.11,390.5,DSL,One year,Credit card (automatic),No,No,No,No,Yes,Yes,Yes,0,3,3,227.7,328.0,No
CUST-10248,Male,0,61,72,75.68,5478.94,DSL,One year,Electronic check,Yes,Yes,No,No,Yes,Yes,No,1,2,1,48.3,113.5,No
CUST-10249,Male,0,20,1,21.42,21.42,No,Two year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,1,2,0,56.2,63.2,Yes
CUST-10250,Male,1,66,3,91.04,300.61,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,No,0,3,3,109.2,95.5,Yes
CUST-10251,Female,0,27,28,103.54,2894.97,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,No,Yes,0,3,3,47.0,96.9,Yes
CUST-10252,Male,0,57,43,98.45,4204.69,Fiber optic,One year,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,No,1,1,1,75.4,103.5,Yes
CUST-10253,Female,0,55,46,30.79,1434.52,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,1,0,96.4,119.1,No
CUST-10254,Male,0,39,1,81.77,81.77,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,Yes,No,No,1,1,1,47.2,113.8,Yes
CUST-10255,Male,0,31,38,111.26,4245.8,Fiber optic,One year,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,Yes,Yes,1,1,2,151.2,215.7,No
CUST-10256,Male,0,34,35,65.74,2273.59,DSL,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,No,No,0,4,1,54.2,82.0,Yes
CUST-10257,Male,1,67,54,75.01,4078.99,Fiber optic,One year,Electronic check,No,No,No,No,Yes,Yes,Yes,0,5,1,249.5,457.8,No
CUST-10258,Female,0,32,24,31.07,755.94,No,Two year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,4,1,155.9,229.1,No
CUST-10259,Female,0,32,28,26.42,712.64,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,1,70.9,156.3,No
CUST-10260,Male,0,18,22,90.67,1965.02,DSL,Month-to-month,Mailed check,Yes,No,Yes,Yes,Yes,Yes,No,0,3,3,74.0,115.6,Yes
CUST-10261,Male,0,41,16,83.66,1344.2,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,No,No,1,2,2,128.8,187.4,Yes
CUST-10262,Female,0,29,13,85.3,1137.49,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,Yes,No,No,0,4,0,205.0,363.5,Yes
CUST-10263,Male,0,27,62,75.28,4668.8,DSL,Month-to-month,Credit card (automatic),Yes,No,Yes,Yes,No,No phone service,Yes,0,5,0,36.3,86.4,No
CUST-10264,Male,0,63,43,60.55,2594.88,DSL,Month-to-month,Electronic check,No,No,No,Yes,No,No phone service,Yes,0,3,0,115.2,196.8,Yes
CUST-10265,Male,0,59,32,92.19,2976.42,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,No,Yes,No,Yes,No,No,0,4,0,79.5,105.5,No
CUST-10266,Female,0,59,67,89.41,6019.51,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,Yes,No,Yes,No,No,0,4,1,151.3,208.9,No
CUST-10267,Female,0,48,57,18.25,1057.32,No,One year,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,2,69.8,79.3,No
CUST-10268,Female,0,28,65,87.79,5719.42,Fiber optic,Two year,Bank transfer (automatic),No,No,Yes,No,Yes,Yes,No,1,1,4,109.6,204.6,No
CUST-10269,Male,0,33,69,71.37,4894.65,DSL,One year,Bank transfer (automatic),Yes,No,No,Yes,Yes,Yes,No,0,4,1,160.6,136.4,No
CUST-10270,Male,0,26,49,75.26,3676.56,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,1,2,1,178.4,351.1,Yes
CUST-10271,Female,0,64,33,82.88,2760.55,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,No,0,5,0,137.3,319.2,No
CUST-10272,Female,0,31,19,31.32,587.17,No,One year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,1,3,0,46.8,89.3,No
CUST-10273,Female,0,36,36,92.39,3316.11,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,No,No,0,4,1,57.1,127.4,No
CUST-10274,Female,0,48,70,61.93,4337.33,DSL,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,No,0,3,3,130.6,123.4,No
CUST-10275,Male,0,26,15,95.28,1426.07,Fiber optic,Two year,Electronic check,No,Yes,No,Yes,Yes,Yes,No,0,3,2,35.3,72.3,No
CUST-10276,Female,0,53,24,99.85,2417.93,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,Yes,No,0,5,3,173.7,362.8,No
CUST-10277,Male,1,73,27,22.42,580.24,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,4,5,62.6,86.4,No
CUST-10278,Female,0,43,49,81.63,4009.39,DSL,Two year,Bank transfer (automatic),No,No,Yes,Yes,Yes,Yes,Yes,0,4,2,30.6,61.0,No
CUST-10279,Male,0,25,23,23.44,550.95,No,Two year,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No,No phone service,No,0,5,1,78.9,121.2,No
CUST-10280,Female,0,41,33,23.94,812.83,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,1,4,1,183.4,371.1,No
CUST-10281,Female,0,25,41,25.39,1035.94,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,5,2,145.0,287.9,No
CUST-10282,Female,0,36,56,18.25,1009.7,No,One year,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,4,2,98.2,128.9,No
CUST-10283,Female,0,64,29,97.48,2834.51,Fiber optic,One year,Bank transfer (automatic),No,Yes,No,Yes,Yes,Yes,Yes,0,4,1,24.9,21.1,No
CUST-10284,Male,0,47,31,18.25,579.25,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,4,1,87.0,184.8,No
CUST-10285,Female,0,39,65,94.98,6153.96,Fiber optic,One year,Electronic check,No,Yes,Yes,No,Yes,No,Yes,0,4,1,90.5,117.6,No
CUST-10286,Male,0,26,18,86.03,1528.03,Fiber optic,Two year,Credit card (automatic),No,No,Yes,No,No,No phone service,No,0,4,2,176.3,313.4,No
CUST-10287,Male,0,61,6,102.07,598.24,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,Yes,Yes,Yes,No,No,0,4,1,84.6,157.6,Yes
CUST-10288,Male,1,67,52,107.77,5588.92,Fiber optic,Two year,Electronic check,Yes,No,Yes,Yes,Yes,No,Yes,0,4,2,10.2,23.5,No
CUST-10289,Male,0,54,40,64.55,2597.04,DSL,Two year,Electronic check,No,No,Yes,Yes,Yes,No,Yes,0,4,0,82.7,70.2,No
CUST-10290,Female,0,25,65,101.77,6616.89,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,Yes,No,0,2,4,89.1,152.0,Yes
CUST-10291,Male,0,18,42,70.27,2954.21,Fiber optic,One year,Electronic check,No,No,No,No,Yes,No,No,0,4,3,52.4,98.4,No
CUST-10292,Male,1,68,68,54.77,3695.24,DSL,Month-to-month,Credit card (automatic),No,No,No,Yes,No,No phone service,No,0,4,1,82.1,150.9,No
CUST-10293,Male,0,23,32,72.68,2355.42,Fiber optic,One year,Mailed check,No,No,No,No,Yes,No,Yes,0,4,1,211.6,442.2,No
CUST-10294,Female,0,64,10,52.12,540.99,DSL,One year,Bank transfer (automatic),No,Yes,No,No,Yes,No,No,0,5,1,28.0,25.3,No
CUST-10295,Female,0,53,69,89.16,6148.66,Fiber optic,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,Yes,No,0,4,3,79.3,94.4,No
CUST-10296,Female,0,28,9,102.1,892.91,Fiber optic,One year,Mailed check,No,Yes,No,Yes,Yes,Yes,No,0,3,5,99.3,187.6,No
CUST-10297,Female,0,22,69,76.38,5281.88,Fiber optic,Two year,Bank transfer (automatic),No,No,No,No,Yes,Yes,No,1,3,2,59.7,82.0,No
CUST-10298,Male,0,41,61,103.55,6318.65,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,No,0,4,0,169.7,210.7,No
CUST-10299,Male,0,64,11,82.65,919.8,DSL,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,No,Yes,0,4,1,81.9,118.0,Yes
CUST-10300,Female,0,35,68,62.03,4228.69,DSL,Month-to-month,Credit card (automatic),No,No,Yes,No,Yes,Yes,Yes,0,3,3,212.9,483.8,No
CUST-10301,Male,0,37,8,87.4,678.48,Fiber optic,One year,Electronic check,No,Yes,No,No,Yes,Yes,Yes,0,3,1,42.1,48.9,No
CUST-10302,Male,0,45,49,81.32,3974.41,Fiber optic,Two year,Mailed check,No,No,No,Yes,Yes,No,No,1,2,0,83.0,179.3,No
CUST-10303,Male,0,30,24,101.1,2397.47,Fiber optic,Two year,Credit card (automatic),Yes,Yes,No,Yes,Yes,No,Yes,0,3,0,43.7,61.7,No
CUST-10304,Female,0,22,33,20.02,689.6,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,5,93.8,181.8,No
CUST-10305,Female,0,47,19,85.74,1647.45,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,Yes,No,Yes,Yes,No,0,5,2,26.0,27.2,Yes
CUST-10306,Male,1,77,2,31.7,89.13,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,3,1,112.6,122.1,No
CUST-10307,Female,0,39,55,70.9,3872.15,DSL,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,Yes,No,0,3,2,174.5,178.7,Yes
CUST-10308,Female,0,35,11,93.02,1023.24,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,Yes,No,No,Yes,Yes,No,1,2,1,121.7,271.9,Yes
CUST-10309,Female,0,63,17,29.85,522.3,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,3,4,21.7,43.2,Yes
CUST-10310,Female,1,77,42,76.5,3189.22,DSL,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,Yes,Yes,1,2,1,68.6,157.6,No
CUST-10311,Female,0,48,61,83.83,5130.26,DSL,Two year,Mailed check,Yes,No,Yes,Yes,Yes,No,No,0,4,2,350.0,651.8,No
CUST-10312,Male,0,23,3,114.19,351.42,Fiber optic,One year,Electronic check,Yes,No,Yes,Yes,Yes,Yes,Yes,1,2,3,77.6,146.9,Yes
CUST-10313,Female,0,44,35,61.33,2175.65,DSL,One year,Electronic check,No,Yes,No,No,Yes,Yes,No,1,2,2,36.1,61.3,Yes
CUST-10314,Male,0,42,66,74.53,4897.43,Fiber optic,Month-to-month,Mailed check,No,No,No,No,Yes,No,Yes,0,4,0,192.7,173.4,No
CUST-10315,Male,0,46,1,68.65,76.41,Fiber optic,Two year,Bank transfer (automatic),No,No,No,No,Yes,No,No,0,5,1,295.7,254.3,No
CUST-10316,Female,0,45,7,31.21,245.3,No,One year,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,2,126.1,206.7,No
CUST-10317,Male,0,33,20,26.36,541.82,No,Two year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,1,2,1,30.4,50.0,No
CUST-10318,Male,1,76,43,99.49,4268.24,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,Yes,Yes,Yes,No,Yes,1,3,0,168.1,198.4,Yes
CUST-10319,Male,0,37,6,67.34,381.2,DSL,Month-to-month,Electronic check,No,No,Yes,No,Yes,Yes,Yes,0,4,1,74.2,133.6,No
CUST-10320,Female,0,35,55,67.5,3740.33,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,No,No,0,4,0,66.9,155.8,No
CUST-10321,Female,0,51,21,80.39,1662.5,Fiber optic,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,No,No,0,5,0,124.8,265.9,No
CUST-10322,Male,0,40,51,104.16,5340.67,Fiber optic,One year,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,Yes,0,4,2,41.7,73.5,No
CUST-10323,Female,0,62,46,90.22,4138.33,Fiber optic,Two year,Electronic check,Yes,No,Yes,No,Yes,No,No,0,3,2,89.4,111.4,No
CUST-10324,Female,0,44,35,75.18,2652.92,DSL,Month-to-month,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,No,No,0,5,0,168.5,203.3,No
CUST-10325,Female,0,34,8,19.05,155.66,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,1,3,0,56.2,124.4,Yes
CUST-10326,Female,1,67,68,81.24,5549.08,Fiber optic,One year,Mailed check,No,No,No,No,Yes,Yes,No,0,3,3,111.4,158.8,No
CUST-10327,Male,1,71,16,61.3,976.4,DSL,Month-to-month,Credit card (automatic),Yes,Yes,No,No,Yes,No,No,0,3,2,75.8,139.8,Yes
